Fecha,Severidad del Problema,Problema,Empresa,RANCHO,Punto de rocío (ºC),Punto de rocío Maximo (°C),Hora de registro de velocidad máxima de viento,Viento (km/h),Ráfaga de viento (km/h),Temperatura Promedio (ºC),Humedad Promedio (%),ETO (mm),Joules Acumulados,Horas Frío Efectivas,Lluvia (mm),Horas luz
9/16/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Barrenador del tallo,Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Barrenador del tallo,Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Chinche asesina (Reduviidae),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,PALMAS,,,,,,,,,,,,
9/16/2020,Equilibrio,Spodoptera exigua (Gusano del soldado),Sino A,NARANJOS,,,,,,,,,,,,
9/16/2020,Equilibrio,Gallina Ciega,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Spodoptera exigua (Gusano del soldado),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,ALAMOS II,24.0,28.0,,16.1,27.4,30.1,78.2,3.44,1721.8,0.0,0.0,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Escarabajo colops (Collops spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Mosca psyrphidea (Psyrphidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Mosca psyrphidea (Psyrphidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Mosca psyrphidea (Psyrphidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Chinche asesina (Reduviidae),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Mosca psyrphidea (Psyrphidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Escarabajo colops (Collops spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,CEDROS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ENCINOS ORGANICO,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Catarina (Coccinellidea),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Crysopas (Crysoperlaspp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Barrenador del tallo,Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,NARANJOS,,,,,,,,,,,,
9/17/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,NARANJOS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Ácaros benéficos (Phytoselidae),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,PALMAS,,,,,,,,,,,,
9/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Spodoptera exigua (Gusano del soldado),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Bemisia spp. (Mosca blanca ),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Catarina (Coccinellidea),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Heliothis virescens (Gusano del Fruto),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
9/18/2020,Equilibrio,Thrips (Scirtothrips spp.),Sino A,ALAMOS II,22.0,29.0,,20.9,30.6,29.4,83.5,2.95,1472.5,0.0,10.668,
